X	Y	Species	Type	Dbh	Height	vigorous	sawlog	YearsInfested	Growth	treeclass
157.8	109.943	Western_Hemlock	Adult	47.3859	28.5525	1	1	5	11.8	1
91.8335	81.6162	Amabilis_Fir	Adult	47.3602	28.5502	0	1	0	4.4	3
99.5239	27.5391	Hybrid_Spruce	Adult	47.3404	20.946	0	1	2	1	3
114.99	25.5005	Trembling_Aspen	Adult	47.1631	24.052	0	1	1	4	3
53.6804	147.443	Black_Cottonwood	Adult	47.1579	26.5683	1	1	2	9.4	1
156.329	182.007	Western_Hemlock	Adult	47.0844	28.5247	1	0	5	4.4	2
8.69751	61.4624	Black_Cottonwood	Adult	47.056	26.5525	0	0	1	12.7	4
35.6262	192.2	Amabilis_Fir	Adult	47.0511	28.5216	0	1	0	3.9	3
158.795	120.374	Paper_Birch	Adult	46.8307	25.9921	1	1	0	8	1
139.801	37.793	Black_Cottonwood	Adult	46.7459	26.5041	0	0	1	9.2	4
145.172	57.5256	Amabilis_Fir	Adult	46.6653	28.4853	0	1	0	9.7	3
13.9648	20.0195	Subalpine_Fir	Adult	46.633	24.4851	0	1	0	2.1	3
56.0608	67.9138	Hybrid_Spruce	Adult	46.6187	20.7856	1	1	2	9.5	1
196.094	109.802	Black_Cottonwood	Adult	46.6089	26.4825	0	0	0	7.4	4
165.582	63.6658	Black_Cottonwood	Adult	46.4575	26.4584	1	0	2	2.3	2
56.4697	167.139	Paper_Birch	Adult	46.4163	25.9217	0	0	5	7.2	4
32.3914	38.4583	Hybrid_Spruce	Adult	46.4084	20.7383	1	0	0	5.6	2
95.7336	161.938	Black_Cottonwood	Adult	46.3538	26.4419	0	1	2	6.8	3
182.782	143.738	Paper_Birch	Adult	46.3022	25.9022	0	1	0	7.5	3
161.627	113.623	Western_Hemlock	Adult	46.2454	28.4447	1	1	2	8.4	1
138.043	41.8396	Trembling_Aspen	Adult	46.2427	23.8667	0	0	5	1.7	4
97.1497	34.0454	Amabilis_Fir	Adult	46.2387	28.444	0	1	0	9.5	3
136.646	125.232	Black_Cottonwood	Adult	46.1038	26.4016	0	1	5	7.3	3
133.801	129.919	Subalpine_Fir	Adult	45.9674	24.3539	0	1	0	3.2	3
159.607	6.84814	Hybrid_Spruce	Adult	45.9476	20.6339	1	0	2	9.3	2
4.99268	55.3345	Lodgepole_Pine	Adult	45.7504	27.7897	0	0	4	10.6	4
4.84619	80.7007	Subalpine_Fir	Adult	45.7001	24.3003	0	1	0	4.7	3
198.553	24.9939	Lodgepole_Pine	Adult	45.6174	27.7732	0	1	0	5.5	3
162.592	192.279	Black_Cottonwood	Adult	45.5884	26.3172	1	0	3	9.7	2
113.135	133.386	Subalpine_Fir	Adult	45.5475	24.2695	0	1	0	2.3	3
162.347	98.1262	Paper_Birch	Adult	45.5057	25.7627	1	1	1	4.8	1
193.86	21.5759	Trembling_Aspen	Adult	45.4996	23.7129	0	1	4	9.7	3
90.4358	0.146484	Hybrid_Spruce	Adult	45.4599	20.5221	0	1	1	5.9	3
94.2322	181.531	Subalpine_Fir	Adult	45.3134	24.2219	0	1	0	6.5	3
28.9612	126.093	Western_Hemlock	Adult	45.2948	28.3487	0	1	2	8.3	3
18.6279	22.4121	Hybrid_Spruce	Adult	45.2301	20.469	0	0	2	0.7	4
90.7959	59.845	Amabilis_Fir	Adult	45.1566	28.3342	0	1	0	9.4	3
75.415	142.963	Hybrid_Spruce	Adult	45	20.4154	1	0	1	10.2	2
129.84	16.8518	Hybrid_Spruce	Adult	44.949	20.4035	0	0	5	5.5	4
61.0596	34.2102	Western_Redcedar	Adult	44.9008	28.2557	1	1	5	7.9	1
124.762	37.3596	Hybrid_Spruce	Adult	44.8953	20.391	0	0	5	0	4
18.5486	183.551	Amabilis_Fir	Adult	44.8843	28.3054	0	1	0	1.6	3
125.745	5.59082	Western_Redcedar	Adult	44.7421	28.2384	0	0	1	24.4	4
179.944	155.145	Subalpine_Fir	Adult	44.6997	24.0952	0	1	0	7.4	3
145.77	0.45166	Western_Redcedar	Adult	44.6664	28.2301	1	1	3	23.4	1
11.6516	65.9912	Western_Hemlock	Adult	44.5438	28.2687	1	0	4	11.1	2
71.5942	127.454	Trembling_Aspen	Adult	44.5139	23.5029	1	0	0	8.9	2
132.428	100.903	Subalpine_Fir	Adult	44.4791	24.049	0	0	0	4.5	4
86.8164	41.6809	Western_Redcedar	Adult	44.4687	28.2081	1	0	0	9.1	2
146.021	128.168	Lodgepole_Pine	Adult	44.3851	27.6141	1	1	3	9.3	1
72.5342	30.4565	Paper_Birch	Adult	44.3671	25.5552	1	0	3	4.3	2
18.8599	15.4663	Paper_Birch	Adult	44.364	25.5546	1	0	1	12.9	2
12.4146	95.8923	Hybrid_Spruce	Adult	44.3427	20.2609	1	0	3	13.3	2
79.364	155.511	Lodgepole_Pine	Adult	44.292	27.6016	1	0	2	8.3	2
55.0842	19.7021	Lodgepole_Pine	Adult	44.234	27.5938	1	1	3	11.2	1
2.83203	138.33	Trembling_Aspen	Adult	44.0927	23.411	0	1	4	4.1	3
169.336	101.825	Western_Hemlock	Adult	44.0875	28.2182	1	1	4	2	1
32.5439	121.399	Hybrid_Spruce	Adult	44.0854	20.1997	0	1	5	5.8	3
81.1157	158.716	Western_Hemlock	Adult	44.0588	28.215	1	0	5	7.9	2
38.5132	32.2754	Paper_Birch	Adult	44.0454	25.4947	1	1	1	9.2	1
111.658	11.4563	Hybrid_Spruce	Adult	44.0451	20.1901	0	1	1	2.2	3
151.324	62.3413	Paper_Birch	Adult	43.9578	25.4781	1	0	1	5.7	2
129.327	105.841	Hybrid_Spruce	Adult	43.9096	20.1577	0	0	4	9.8	4
3.4729	9.44214	Black_Cottonwood	Adult	43.8516	26.0178	0	1	1	10.1	3
190.71	41.2842	Lodgepole_Pine	Adult	43.7674	27.5301	0	1	4	8	3
27.0752	166.302	Hybrid_Spruce	Adult	43.7372	20.1163	0	0	1	0.9	4
12.0911	138.55	Trembling_Aspen	Adult	43.5123	23.2823	1	0	2	12.7	2
128.137	177.222	Western_Redcedar	Adult	43.4476	28.0903	0	1	5	12.3	3
13.1226	14.2883	Paper_Birch	Adult	43.4238	25.3756	1	1	1	1.6	1
100.623	84.0332	Lodgepole_Pine	Adult	43.4229	27.482	0	1	5	11	3
68.1885	43.4875	Hybrid_Spruce	Adult	43.2742	20.0044	1	0	0	2.5	2
165.436	150.183	Paper_Birch	Adult	43.2315	25.3381	1	1	2	9.5	1
51.2756	146.735	Amabilis_Fir	Adult	43.1937	28.115	0	1	0	3.9	3
132.855	111.243	Western_Hemlock	Adult	43.0722	28.1005	0	0	5	6.1	4
83.96	65.4663	Amabilis_Fir	Adult	43.0615	28.0992	0	0	0	1.7	4
159.979	30.7556	Trembling_Aspen	Adult	43.0118	23.1693	1	0	2	3.4	2
168.384	155.005	Paper_Birch	Adult	42.8427	25.2613	1	0	5	6.2	2
167.676	11.3281	Hybrid_Spruce	Adult	42.8085	19.8905	1	0	5	10	2
151.428	74.8291	Lodgepole_Pine	Adult	42.7835	27.3902	1	0	5	9.1	2
45.7214	199.78	Amabilis_Fir	Adult	42.7408	28.0604	0	1	0	6.8	3
145.654	62.1033	Subalpine_Fir	Adult	42.7368	23.6711	0	1	0	2.6	3
113.153	185.101	Lodgepole_Pine	Adult	42.6974	27.3776	0	1	2	7.2	3
0.921631	188.062	Paper_Birch	Adult	42.6837	25.2296	1	0	2	2.8	2
130.725	17.5293	Western_Redcedar	Adult	42.6157	27.9887	0	0	2	20.5	4
189.374	71.1121	Subalpine_Fir	Adult	42.4817	23.6138	0	0	0	3.9	4
48.114	156.976	Hybrid_Spruce	Adult	42.4615	19.8047	1	1	3	6.9	1
18.457	66.2415	Western_Redcedar	Adult	42.438	27.9663	0	0	4	8.7	4
95.0439	90.0208	Trembling_Aspen	Adult	42.0859	22.9552	0	1	1	3.9	3
5.98145	22.345	Subalpine_Fir	Adult	42.03	23.5111	1	1	0	11.1	1
10.8154	120.825	Western_Redcedar	Adult	42.0291	27.9138	0	0	5	5.6	4
38.855	92.4927	Trembling_Aspen	Adult	41.9351	22.9197	1	1	1	3.6	1
153.461	69.1162	Subalpine_Fir	Adult	41.922	23.4863	0	1	0	7.4	3
129.279	90.5762	Western_Redcedar	Adult	41.9128	27.8986	0	0	5	11.9	4
97.9004	69.3909	Amabilis_Fir	Adult	41.9073	27.9558	0	1	0	5.7	3
21.3257	92.1265	Trembling_Aspen	Adult	41.8686	22.904	0	1	5	3.9	3
131.586	122.089	Hybrid_Spruce	Adult	41.8552	19.6532	0	0	3	7.6	4
3.16772	93.3289	Lodgepole_Pine	Adult	41.7413	27.2333	1	1	5	4.9	1
65.5396	79.9622	Western_Hemlock	Adult	41.7285	27.9327	1	0	0	7.6	2
92.6208	43.3044	Amabilis_Fir	Adult	41.6812	27.9265	0	1	0	7.7	3
79.0955	102.002	Western_Hemlock	Adult	41.6165	27.918	1	0	0	10.4	2
123.285	187.439	Amabilis_Fir	Adult	41.571	27.9121	0	0	0	8	4
88.9954	187.689	Amabilis_Fir	Adult	41.5155	27.9047	0	0	0	2.7	4
54.5044	17.5354	Western_Redcedar	Adult	41.3925	27.8294	1	1	4	5.1	1
130.133	181.287	Western_Hemlock	Adult	41.3898	27.8881	0	0	2	0.2	4
169.391	56.2439	Amabilis_Fir	Adult	41.3831	27.8872	0	1	0	2.3	3
192.914	129.59	Lodgepole_Pine	Adult	41.3763	27.1762	0	0	3	5.6	4
148.401	137.726	Black_Cottonwood	Adult	41.2891	25.5311	1	1	2	1.1	1
138.367	20.7031	Western_Hemlock	Adult	41.282	27.8737	0	0	5	5.7	4
120.142	136.237	Trembling_Aspen	Adult	41.2268	22.7505	0	0	5	11.4	4
38.0066	83.2336	Western_Redcedar	Adult	41.1926	27.8022	1	1	1	6.8	1
32.0435	39.6667	Subalpine_Fir	Adult	41.1737	23.3118	0	1	1	1.5	3
191.26	10.7422	Western_Hemlock	Adult	41.1438	27.8551	0	1	4	1.1	3
177.417	32.0923	Hybrid_Spruce	Adult	41.091	19.459	0	1	1	10.4	3
23.9258	92.3828	Lodgepole_Pine	Adult	41.0281	27.1206	0	0	4	8	4
24.1516	85.7239	Trembling_Aspen	Adult	41.0172	22.6997	0	1	0	11.1	3
143.28	176.154	Black_Cottonwood	Adult	40.9753	25.4675	0	0	3	5.2	4
144.196	1.5686	Trembling_Aspen	Adult	40.9665	22.6874	0	0	0	11.9	4
138.959	127.112	Western_Hemlock	Adult	40.95	27.8288	0	0	4	9.4	4
36.9751	62.5	Amabilis_Fir	Adult	40.8957	27.8213	0	1	0	6.9	3
83.6548	104.919	Paper_Birch	Adult	40.8444	24.8464	1	0	2	2.4	2
99.4507	49.0479	Subalpine_Fir	Adult	40.7861	23.2195	0	1	0	6.2	3
110.858	93.0115	Amabilis_Fir	Adult	40.733	27.7989	0	1	0	7	3
142.322	80.3406	Paper_Birch	Adult	40.6247	24.7987	0	0	3	6.1	4
101.385	15.9302	Subalpine_Fir	Adult	40.5408	23.1605	0	1	0	11.4	3
180.469	156.335	Black_Cottonwood	Adult	40.5386	25.3776	0	1	0	3.8	3
43.6218	2.59399	Black_Cottonwood	Adult	40.5328	25.3764	1	1	0	0.5	1
197.687	36.8408	Western_Hemlock	Adult	40.531	27.7707	0	0	5	7.4	4
25.7629	117.81	Western_Hemlock	Adult	40.477	27.7631	0	0	1	6.8	4
13.1836	92.5842	Black_Cottonwood	Adult	40.4242	25.3537	0	1	0	11.6	3
159.418	98.0652	Black_Cottonwood	Adult	40.4138	25.3516	1	1	3	1.9	1
76.6907	89.7705	Western_Hemlock	Adult	40.3589	27.7464	1	0	3	5.7	2
82.7576	34.0454	Black_Cottonwood	Adult	40.3256	25.3331	1	0	2	9.9	2
83.1299	73.6389	Trembling_Aspen	Adult	40.3174	22.5274	1	0	2	11.1	2
77.7161	66.2415	Paper_Birch	Adult	40.2771	24.7222	1	0	0	11.2	2
78.064	158.014	Trembling_Aspen	Adult	40.271	22.5159	1	0	4	8	2
29.9255	171.478	Lodgepole_Pine	Adult	40.2176	26.9869	0	0	2	8.8	4
52.5635	20.6848	Subalpine_Fir	Adult	40.0092	23.0308	0	1	0	8.5	3
92.8406	91.0522	Western_Hemlock	Adult	39.9121	27.682	0	0	4	5.6	4
43.1335	97.9797	Trembling_Aspen	Adult	39.8886	22.4198	1	1	5	10.8	1
133.881	114.124	Western_Hemlock	Adult	39.8019	27.6659	0	0	2	3	4
173.145	197.058	Trembling_Aspen	Adult	39.7839	22.3934	0	1	3	11.2	3
22.5098	170.593	Amabilis_Fir	Adult	39.6411	27.6421	0	1	0	9.3	3
13.562	166.565	Hybrid_Spruce	Adult	39.4263	19.0232	0	0	5	12.2	4
95.4529	34.8083	Trembling_Aspen	Adult	39.3954	22.2942	0	1	0	9.8	3
176.514	56.1462	Western_Redcedar	Adult	39.3463	27.5341	0	0	4	12.6	4
17.0593	35.7788	Western_Hemlock	Adult	39.2218	27.579	1	1	3	3	1
19.1711	61.3708	Paper_Birch	Adult	39.2023	24.4785	0	1	3	1.4	3
159.357	93.3228	Paper_Birch	Adult	39.1547	24.4674	1	1	3	8.7	1
94.1345	111.743	Amabilis_Fir	Adult	39.0915	27.559	0	1	0	1.8	3
120.453	124.731	Paper_Birch	Adult	39.0875	24.4518	0	0	3	0.6	4
129.303	69.8181	Western_Hemlock	Adult	39.0826	27.5577	1	1	3	1.1	1
13.9221	108.533	Subalpine_Fir	Adult	39.0561	22.7921	0	1	0	1.2	3
152.734	98.5962	Hybrid_Spruce	Adult	38.9621	18.8986	1	1	4	10.3	1
27.6917	57.6782	Subalpine_Fir	Adult	38.8461	22.7385	0	0	0	2.3	4
76.0925	37.7258	Western_Hemlock	Adult	38.8348	27.5193	1	0	0	2.6	2
197.443	120.703	Paper_Birch	Adult	38.8083	24.3863	0	1	1	1	3
14.2334	42.0044	Trembling_Aspen	Adult	38.7991	22.1395	1	0	3	12.2	2
66.7664	136.639	Western_Redcedar	Adult	38.7384	27.4388	1	0	5	6.2	2
40.9302	83.1543	Western_Hemlock	Adult	38.5379	27.4724	1	1	0	1.6	1
142.78	66.0706	Subalpine_Fir	Adult	38.5056	22.6506	0	0	0	9.7	4
197.638	82.7454	Trembling_Aspen	Adult	38.5001	22.0608	0	1	5	1.6	3
146.521	53.0884	Hybrid_Spruce	Adult	38.4854	18.769	1	0	4	5.8	2
174.902	4.00391	Western_Hemlock	Adult	38.4561	27.4594	0	1	2	5.4	3
107.568	171.326	Western_Hemlock	Adult	38.2971	27.4338	0	1	2	10.3	3
121.851	187.134	Black_Cottonwood	Adult	38.2736	24.8816	0	0	4	7.9	4
101.117	12.6465	Trembling_Aspen	Adult	38.2138	21.9846	0	1	0	10.5	3
23.5046	84.1248	Western_Hemlock	Adult	38.1808	27.4149	0	0	4	6.3	4
136.334	37.5732	Paper_Birch	Adult	38.1079	24.2187	0	0	4	10.2	4
123.541	104.132	Trembling_Aspen	Adult	38.0469	21.9399	1	0	2	7.9	2
17.5415	176.965	Subalpine_Fir	Adult	38.0191	22.5231	0	1	0	0.1	3
181.995	131.866	Western_Redcedar	Adult	37.9742	27.3139	0	1	1	4.3	3
39.1602	53.2349	Western_Hemlock	Adult	37.963	27.3792	0	0	3	1.8	4
27.5635	7.47681	Hybrid_Spruce	Adult	37.9514	18.6221	0	1	5	10.3	3
198.12	12.9578	Western_Hemlock	Adult	37.9092	27.3703	0	1	0	10.8	3
1.30005	85.4675	Western_Redcedar	Adult	37.8787	27.2979	1	1	2	7.3	1
192.706	59.0942	Hybrid_Spruce	Adult	37.8571	18.596	0	0	2	7.6	4
149.835	193.793	Western_Redcedar	Adult	37.8491	27.2929	1	0	4	21.7	2
153.192	64.8926	Amabilis_Fir	Adult	37.8247	27.3563	0	1	0	11	3
171.527	182.184	Western_Hemlock	Adult	37.7225	27.3392	0	1	4	4.2	3
45.5627	79.1504	Amabilis_Fir	Adult	37.6816	27.3323	0	1	0	9.9	3
50.885	166.345	Western_Redcedar	Adult	37.6669	27.2619	1	1	5	6.2	1
32.2937	65.5823	Paper_Birch	Adult	37.6617	24.1094	1	0	0	1.1	2
7.8064	182.214	Subalpine_Fir	Adult	37.6587	22.4273	0	0	0	13.3	4
79.4617	146.167	Subalpine_Fir	Adult	37.4005	22.3579	0	0	0	4.7	4
94.8486	1.94092	Paper_Birch	Adult	37.352	24.0323	0	1	0	3.7	3
24.3286	157.99	Western_Redcedar	Adult	37.3361	27.2049	1	0	5	6.9	2
44.4336	23.4863	Amabilis_Fir	Adult	37.3267	27.272	0	1	0	9.3	3
79.6631	17.5537	Black_Cottonwood	Adult	37.2897	24.6499	1	0	5	12	2
85.8215	79.5044	Trembling_Aspen	Adult	37.2751	21.7299	1	0	1	10.5	2
5.3772	140.125	Amabilis_Fir	Adult	37.2275	27.2549	0	0	0	14.5	4
32.3914	155.225	Subalpine_Fir	Adult	37.1436	22.2882	0	1	0	2.7	3
152.82	70.8069	Hybrid_Spruce	Adult	37.1304	18.3926	1	0	4	4.5	2
159.076	7.49512	Paper_Birch	Adult	37.03	23.951	1	0	0	11.1	2
45.5017	128.888	Subalpine_Fir	Adult	36.962	22.2386	0	1	0	11.4	3
72.0215	170.593	Black_Cottonwood	Adult	36.944	24.566	1	0	4	5.1	2
12.5366	137.823	Lodgepole_Pine	Adult	36.8817	26.368	1	0	3	13.4	2
142.145	156.396	Lodgepole_Pine	Adult	36.8674	26.3651	0	0	4	8.3	4
28.3142	53.8513	Hybrid_Spruce	Adult	36.8625	18.3166	0	0	3	9	4
93.1641	133.429	Trembling_Aspen	Adult	36.8311	21.6066	0	1	1	5	3
52.771	61.1816	Black_Cottonwood	Adult	36.8259	24.537	0	0	2	7.9	4
114.081	48.2788	Lodgepole_Pine	Adult	36.7883	26.349	0	1	2	4.2	3
137.891	155.591	Paper_Birch	Adult	36.7157	23.8706	0	0	2	10	4
64.9048	123.749	Western_Redcedar	Adult	36.6763	27.0875	1	0	4	9.3	2
0.561523	65.9363	Subalpine_Fir	Adult	36.5909	22.1362	0	1	0	4.8	3
146.173	54.4128	Lodgepole_Pine	Adult	36.5878	26.3078	1	0	2	8.6	2
20.0012	172.687	Amabilis_Fir	Adult	36.5283	27.1313	0	1	0	1.7	3
78.6987	96.2219	Black_Cottonwood	Adult	36.4972	24.4556	1	0	1	10	2
5.33447	149.139	Western_Hemlock	Adult	36.4764	27.1219	0	0	1	14.9	4
21.4905	195.148	Hybrid_Spruce	Adult	36.3278	18.1636	1	1	5	2.7	1
10.5713	79.6814	Black_Cottonwood	Adult	36.2888	24.4034	0	1	1	3.3	3
74.4019	28.4668	Lodgepole_Pine	Adult	36.2466	26.2365	1	0	4	10.7	2
39.3311	55.3711	Lodgepole_Pine	Adult	36.2152	26.2299	0	1	1	2.1	3
92.926	88.324	Black_Cottonwood	Adult	36.1157	24.3597	0	1	2	4.5	3
160.974	186.908	Paper_Birch	Adult	36.0547	23.6981	1	1	1	5	1
140.521	43.5669	Black_Cottonwood	Adult	35.9793	24.3249	0	1	1	10.1	3
138.66	49.8169	Hybrid_Spruce	Adult	35.8368	18.0214	0	1	2	6.1	3
44.0186	91.9006	Western_Hemlock	Adult	35.7718	26.9912	1	1	2	9.5	1
114.844	137.396	Western_Redcedar	Adult	35.6906	26.903	0	1	1	22.1	3
34.0393	197.827	Amabilis_Fir	Adult	35.6265	26.9636	0	1	0	4.7	3
78.3264	114.844	Subalpine_Fir	Adult	35.6238	21.8628	0	0	0	1.9	4
72.3022	81.4941	Lodgepole_Pine	Adult	35.6067	26.0992	1	0	2	6.6	2
46.5942	29.9683	Western_Redcedar	Adult	35.5957	26.8846	1	1	3	5.4	1
77.2278	163.239	Trembling_Aspen	Adult	35.4596	21.2139	1	0	3	5.3	2
113.336	77.9236	Black_Cottonwood	Adult	35.4398	24.1854	0	1	3	1.9	3
122.235	113.013	Black_Cottonwood	Adult	35.4224	24.1809	0	0	1	10.3	4
0.219727	45.8801	Lodgepole_Pine	Adult	35.4169	26.0575	1	1	5	9.5	1
15.5945	8.71582	Lodgepole_Pine	Adult	35.4047	26.0548	0	1	5	12.8	3
42.5964	190.039	Black_Cottonwood	Adult	35.3036	24.1497	1	1	1	2.9	1
1.24512	159.784	Trembling_Aspen	Adult	35.2258	21.1452	1	0	0	1.9	2
190.125	120.685	Subalpine_Fir	Adult	35.2078	21.7423	0	1	0	10.9	3
164.105	172.565	Subalpine_Fir	Adult	35.1154	21.7153	0	1	0	6.1	3
30.8594	182.654	Trembling_Aspen	Adult	34.9753	21.0709	0	1	2	5.2	3
106.494	104.681	Western_Redcedar	Adult	34.9564	26.7579	0	1	5	10.9	3
10.9863	198.413	Trembling_Aspen	Adult	34.9146	21.0529	1	0	0	1.1	2
196.729	171.405	Subalpine_Fir	Adult	34.7818	21.6171	0	0	0	2.9	4
86.3342	184.369	Hybrid_Spruce	Adult	34.5831	17.6503	1	0	2	4.5	2
194.592	102.588	Black_Cottonwood	Adult	34.5648	23.9519	0	1	1	3.9	3
65.7288	181.073	Amabilis_Fir	Adult	34.4217	26.7241	0	0	0	8.4	4
157.281	12.9456	Paper_Birch	Adult	34.2416	23.1994	1	0	3	7.1	2
7.66602	76.4465	Amabilis_Fir	Adult	34.2197	26.6822	0	0	0	3.3	4
5.07812	137.927	Trembling_Aspen	Adult	34.1992	20.8369	0	1	3	13.7	3
29.5593	63.8489	Amabilis_Fir	Adult	34.198	26.6776	0	1	0	3.7	3
66.748	34.9243	Subalpine_Fir	Adult	34.1577	21.4302	0	0	0	10	4
129.822	114.63	Western_Hemlock	Adult	34.1074	26.6586	0	0	0	6.7	4
119.135	65.9912	Hybrid_Spruce	Adult	34.0717	17.4957	0	0	3	11.2	4
59.6924	194	Western_Hemlock	Adult	33.9206	26.6191	1	1	1	6.2	1
2.948	156.512	Trembling_Aspen	Adult	33.9059	20.7469	0	0	5	12.6	4
176.971	38.3728	Western_Redcedar	Adult	33.7769	26.5106	0	1	5	15	3
73.6084	195.618	Lodgepole_Pine	Adult	33.4982	25.6103	1	0	1	1.8	2
45.4956	56.7017	Subalpine_Fir	Adult	33.476	21.2212	0	0	0	9.3	4
116.687	132.648	Black_Cottonwood	Adult	33.4067	23.6284	0	0	3	4.1	4
62.1704	117.45	Western_Hemlock	Adult	33.3865	26.5034	0	1	3	1.6	3
14.4653	47.7112	Paper_Birch	Adult	33.2953	22.9237	0	1	4	4	3
165.448	131.079	Lodgepole_Pine	Adult	33.2339	25.5449	1	1	0	10.8	1
153.021	59.3689	Western_Redcedar	Adult	33.215	26.3862	1	1	1	12.8	1
112.189	20.3796	Paper_Birch	Adult	33.1494	22.8802	0	1	2	8	3
132.05	58.5876	Black_Cottonwood	Adult	33.1284	23.5481	0	0	0	6.8	4
52.0325	50.9949	Black_Cottonwood	Adult	33.0844	23.5353	1	1	2	4.1	1
13.9404	10.8521	Lodgepole_Pine	Adult	32.908	25.4628	0	1	5	5	3
186.017	69.22	Paper_Birch	Adult	32.8851	22.8007	0	1	2	3.3	3
42.5293	146.057	Trembling_Aspen	Adult	32.8064	20.4015	1	1	4	0.6	1
164.667	195.239	Hybrid_Spruce	Adult	32.7954	17.1012	1	1	5	5.9	1
88.6719	44.9219	Lodgepole_Pine	Adult	32.778	25.4297	1	0	0	0.1	2
156.384	174.127	Western_Hemlock	Adult	32.7524	26.3608	1	0	1	6.6	2
14.6179	73.7183	Amabilis_Fir	Adult	32.6947	26.3476	0	0	0	10.9	4
56.4148	52.832	Amabilis_Fir	Adult	32.6462	26.3364	0	1	0	9.3	3
110.443	100.873	Lodgepole_Pine	Adult	32.5668	25.3753	0	1	1	1.2	3
111.023	134.1	Hybrid_Spruce	Adult	32.5201	17.0145	0	1	2	5.5	3
82.5439	186.157	Hybrid_Spruce	Adult	32.4649	16.9971	0	0	0	5	4
93.75	156.512	Hybrid_Spruce	Adult	32.3999	16.9765	0	1	2	3.2	3
57.7698	193.115	Paper_Birch	Adult	32.3907	22.6497	1	1	3	9.1	1
66.5771	138.971	Lodgepole_Pine	Adult	32.3862	25.3283	1	0	5	6.2	2
135.4	23.3521	Amabilis_Fir	Adult	32.3062	26.2571	0	1	0	9.3	3
108.234	95.9106	Amabilis_Fir	Adult	32.2577	26.2456	0	0	0	8.5	4
82.3425	35.1135	Amabilis_Fir	Adult	32.2104	26.2344	0	0	0	0.5	4
39.2395	87.8357	Western_Redcedar	Adult	32.1518	26.1386	1	1	3	5.9	1
19.9097	3.38745	Lodgepole_Pine	Adult	31.9836	25.2218	0	1	3	11.2	3
87.9333	72.1924	Paper_Birch	Adult	31.9543	22.5137	1	0	0	0.6	2
158.728	32.5134	Western_Redcedar	Adult	31.8536	26.0662	1	1	5	25	1
9.33838	86.4929	Western_Redcedar	Adult	31.7734	26.0465	1	1	0	9.7	1
113.257	52.887	Hybrid_Spruce	Adult	31.7151	16.7577	0	1	3	2	3
111.572	118.756	Hybrid_Spruce	Adult	31.5875	16.7165	0	1	5	11	3
57.5439	54.5471	Amabilis_Fir	Adult	31.586	26.0834	0	1	0	5.5	3
146.844	80.1208	Western_Redcedar	Adult	31.5463	25.9901	1	1	4	11.7	1
25.1648	51.825	Black_Cottonwood	Adult	31.4819	23.0519	0	1	5	10	3
158.093	19.2749	Trembling_Aspen	Adult	31.4795	19.9674	1	1	1	9.6	1
58.5144	85.9375	Black_Cottonwood	Adult	31.4279	23.035	1	1	0	4.2	1
55.6091	58.1726	Lodgepole_Pine	Adult	31.3901	25.0603	1	1	0	1.7	1
86.9263	149.762	Hybrid_Spruce	Adult	31.3779	16.6485	1	1	2	11.8	1
109.65	184.723	Trembling_Aspen	Adult	31.348	19.9233	0	1	5	5.8	3
31.5735	67.6758	Subalpine_Fir	Adult	31.3239	20.5276	0	1	0	1.3	3
157.452	134.991	Amabilis_Fir	Adult	31.3168	26.0164	1	1	0	11.9	1
85.144	107.77	Amabilis_Fir	Adult	31.293	26.0104	0	0	0	0.8	4
32.1533	123.181	Western_Redcedar	Adult	31.2845	25.9241	0	1	4	9.1	3
108.398	138.153	Hybrid_Spruce	Adult	31.221	16.5975	0	1	5	5.1	3
146.027	72.4121	Subalpine_Fir	Adult	31.1221	20.4599	0	0	0	5.9	4
79.4739	179.755	Trembling_Aspen	Adult	31.1191	19.8462	1	0	1	0.2	2
76.7944	114.923	Paper_Birch	Adult	31.1172	22.2458	1	0	3	8.5	2
120.306	67.0227	Hybrid_Spruce	Adult	30.9973	16.5243	0	0	5	6.1	4
193.536	58.7708	Lodgepole_Pine	Adult	30.9601	24.9399	0	1	1	5.9	3
77.832	152.216	Amabilis_Fir	Adult	30.9406	25.9208	0	0	0	1.8	4
91.7236	115.771	Western_Redcedar	Adult	30.9253	25.8318	1	1	0	23.3	1
156.903	66.6321	Subalpine_Fir	Adult	30.8554	20.3696	0	0	0	2.8	4
11.1511	53.1677	Western_Redcedar	Adult	30.8292	25.8068	0	0	4	5.1	4
187.518	180.139	Subalpine_Fir	Adult	30.8078	20.3533	0	0	0	9.4	4
123.12	8.89893	Lodgepole_Pine	Adult	30.7855	24.8902	0	0	1	7.6	4
97.937	80.9265	Western_Hemlock	Adult	30.6873	25.8552	0	0	5	2.8	4
16.5222	107.257	Black_Cottonwood	Adult	30.6522	22.7876	0	0	5	11.9	4
124.036	145.728	Paper_Birch	Adult	30.5359	22.0542	0	0	3	7.9	4
38.6963	14.856	Black_Cottonwood	Adult	30.4977	22.7373	1	1	5	10	1
136.09	125.092	Paper_Birch	Adult	30.4562	22.0276	0	0	3	10.4	4
1.74561	186.206	Trembling_Aspen	Adult	30.4333	19.6114	0	0	0	0.3	4
11.908	76.7944	Western_Hemlock	Adult	30.4187	25.7845	1	0	4	13	2
189.398	176.599	Lodgepole_Pine	Adult	30.3769	24.7719	0	1	0	1.1	3
